Frequency [Hz], |S00| [-], Arg(S00) [-], Delay 0>0 [s], |Z0| [Ohm] , Arg(Z0) [-]
2.571200e+09, 9.999867e-01, -4.102674e-01, 4.618809e-10, 2.403149e+02, -1.570763e+00
2.575000e+09, 9.999836e-01, -4.212953e-01, 4.620253e-10, 2.338419e+02, -1.570756e+00
2.578800e+09, 9.999804e-01, -4.323267e-01, 4.621660e-10, 2.276926e+02, -1.570750e+00
2.582600e+09, 9.999772e-01, -4.433614e-01, 4.623029e-10, 2.218428e+02, -1.570743e+00
2.586400e+09, 9.999740e-01, -4.543994e-01, 4.624361e-10, 2.162709e+02, -1.570737e+00
2.590200e+09, 9.999708e-01, -4.654406e-01, 4.625655e-10, 2.109574e+02, -1.570731e+00
2.594000e+09, 9.999675e-01, -4.764849e-01, 4.626912e-10, 2.058844e+02, -1.570726e+00
2.597800e+09, 9.999643e-01, -4.875321e-01, 4.628130e-10, 2.010357e+02, -1.570720e+00
2.601600e+09, 9.999610e-01, -4.985823e-01, 4.629311e-10, 1.963965e+02, -1.570715e+00
2.605400e+09, 9.999578e-01, -5.096353e-01, 4.630453e-10, 1.919533e+02, -1.570710e+00
2.609200e+09, 9.999545e-01, -5.206910e-01, 4.631558e-10, 1.876937e+02, -1.570705e+00
2.613000e+09, 9.999513e-01, -5.317494e-01, 4.632624e-10, 1.836063e+02, -1.570700e+00
2.616800e+09, 9.999480e-01, -5.428103e-01, 4.633652e-10, 1.796806e+02, -1.570696e+00
2.620600e+09, 9.999448e-01, -5.538736e-01, 4.634641e-10, 1.759072e+02, -1.570691e+00
2.624400e+09, 9.999416e-01, -5.649393e-01, 4.635593e-10, 1.722771e+02, -1.570687e+00
2.628200e+09, 9.999384e-01, -5.760073e-01, 4.636506e-10, 1.687821e+02, -1.570683e+00
2.632000e+09, 9.999353e-01, -5.870775e-01, 4.637380e-10, 1.654146e+02, -1.570680e+00
2.635800e+09, 9.999322e-01, -5.981498e-01, 4.638217e-10, 1.621677e+02, -1.570676e+00
2.639600e+09, 9.999291e-01, -6.092240e-01, 4.639014e-10, 1.590347e+02, -1.570672e+00
2.643400e+09, 9.999261e-01, -6.203002e-01, 4.639774e-10, 1.560096e+02, -1.570669e+00
2.647200e+09, 9.999231e-01, -6.313781e-01, 4.640494e-10, 1.530869e+02, -1.570666e+00
2.651000e+09, 9.999202e-01, -6.424578e-01, 4.641176e-10, 1.502612e+02, -1.570663e+00
2.654800e+09, 9.999173e-01, -6.535392e-01, 4.641820e-10, 1.475277e+02, -1.570660e+00
2.658600e+09, 9.999145e-01, -6.646220e-01, 4.642425e-10, 1.448817e+02, -1.570658e+00
2.662400e+09, 9.999117e-01, -6.757063e-01, 4.642992e-10, 1.423191e+02, -1.570655e+00
2.666200e+09, 9.999090e-01, -6.867920e-01, 4.643519e-10, 1.398357e+02, -1.570653e+00
2.670000e+09, 9.999064e-01, -6.978789e-01, 4.644009e-10, 1.374279e+02, -1.570651e+00
2.673800e+09, 9.999038e-01, -7.089670e-01, 4.644459e-10, 1.350921e+02, -1.570649e+00
2.677600e+09, 9.999014e-01, -7.200561e-01, 4.644871e-10, 1.328251e+02, -1.570647e+00
2.681400e+09, 9.998989e-01, -7.311463e-01, 4.645245e-10, 1.306237e+02, -1.570645e+00
2.685200e+09, 9.998966e-01, -7.422373e-01, 4.645580e-10, 1.284849e+02, -1.570643e+00
2.689000e+09, 9.998944e-01, -7.533291e-01, 4.645876e-10, 1.264062e+02, -1.570642e+00
2.692800e+09, 9.998922e-01, -7.644217e-01, 4.646133e-10, 1.243848e+02, -1.570641e+00
2.696600e+09, 9.998901e-01, -7.755148e-01, 4.646352e-10, 1.224183e+02, -1.570639e+00
2.700400e+09, 9.998881e-01, -7.866085e-01, 4.646533e-10, 1.205044e+02, -1.570638e+00
2.704200e+09, 9.998862e-01, -7.977026e-01, 4.646675e-10, 1.186409e+02, -1.570637e+00
2.708000e+09, 9.998844e-01, -8.087971e-01, 4.646778e-10, 1.168258e+02, -1.570636e+00
2.711800e+09, 9.998826e-01, -8.198918e-01, 4.646842e-10, 1.150571e+02, -1.570636e+00
2.715600e+09, 9.998810e-01, -8.309866e-01, 4.646868e-10, 1.133330e+02, -1.570635e+00
2.719400e+09, 9.998794e-01, -8.420815e-01, 4.646856e-10, 1.116516e+02, -1.570635e+00
2.723200e+09, 9.998780e-01, -8.531764e-01, 4.646805e-10, 1.100115e+02, -1.570634e+00
2.727000e+09, 9.998766e-01, -8.642712e-01, 4.646715e-10, 1.084109e+02, -1.570634e+00
2.730800e+09, 9.998754e-01, -8.753657e-01, 4.646587e-10, 1.068484e+02, -1.570634e+00
2.734600e+09, 9.998742e-01, -8.864600e-01, 4.646420e-10, 1.053225e+02, -1.570634e+00
2.738400e+09, 9.998731e-01, -8.975538e-01, 4.646215e-10, 1.038319e+02, -1.570634e+00
2.742200e+09, 9.998721e-01, -9.086471e-01, 4.645971e-10, 1.023754e+02, -1.570634e+00
2.746000e+09, 9.998712e-01, -9.197399e-01, 4.645689e-10, 1.009516e+02, -1.570634e+00
2.749800e+09, 9.998705e-01, -9.308320e-01, 4.645369e-10, 9.955946e+01, -1.570635e+00
2.753600e+09, 9.998698e-01, -9.419233e-01, 4.645010e-10, 9.819781e+01, -1.570635e+00
2.757400e+09, 9.998692e-01, -9.530138e-01, 4.644613e-10, 9.686561e+01, -1.570636e+00
2.761200e+09, 9.998687e-01, -9.641033e-01, 4.644178e-10, 9.556184e+01, -1.570636e+00
2.765000e+09, 9.998683e-01, -9.751918e-01, 4.643704e-10, 9.428553e+01, -1.570637e+00
2.768800e+09, 9.998679e-01, -9.862792e-01, 4.643193e-10, 9.303576e+01, -1.570638e+00
2.772600e+09, 9.998677e-01, -9.973653e-01, 4.642643e-10, 9.181164e+01, -1.570639e+00
2.776400e+09, 9.998676e-01, -1.008450e+00, 4.642055e-10, 9.061234e+01, -1.570640e+00
2.780200e+09, 9.998675e-01, -1.019534e+00, 4.641429e-10, 8.943703e+01, -1.570641e+00
2.784000e+09, 9.998676e-01, -1.030615e+00, 4.640766e-10, 8.828494e+01, -1.570642e+00
2.787800e+09, 9.998677e-01, -1.041696e+00, 4.640064e-10, 8.715535e+01, -1.570643e+00
2.791600e+09, 9.998679e-01, -1.052774e+00, 4.639325e-10, 8.604752e+01, -1.570644e+00
2.795400e+09, 9.998682e-01, -1.063851e+00, 4.638548e-10, 8.496080e+01, -1.570646e+00
2.799200e+09, 9.998686e-01, -1.074926e+00, 4.637733e-10, 8.389451e+01, -1.570647e+00
2.803000e+09, 9.998691e-01, -1.086000e+00, 4.636881e-10, 8.284803e+01, -1.570648e+00
2.806800e+09, 9.998696e-01, -1.097071e+00, 4.635991e-10, 8.182077e+01, -1.570650e+00
2.810600e+09, 9.998702e-01, -1.108140e+00, 4.635064e-10, 8.081215e+01, -1.570651e+00
2.814400e+09, 9.998709e-01, -1.119206e+00, 4.634100e-10, 7.982161e+01, -1.570653e+00
2.818200e+09, 9.998717e-01, -1.130271e+00, 4.633099e-10, 7.884861e+01, -1.570655e+00
2.822000e+09, 9.998726e-01, -1.141333e+00, 4.632061e-10, 7.789265e+01, -1.570656e+00
2.825800e+09, 9.998735e-01, -1.152392e+00, 4.630986e-10, 7.695323e+01, -1.570658e+00
2.829600e+09, 9.998745e-01, -1.163449e+00, 4.629874e-10, 7.602988e+01, -1.570660e+00
2.833400e+09, 9.998756e-01, -1.174504e+00, 4.628726e-10, 7.512214e+01, -1.570661e+00
2.837200e+09, 9.998768e-01, -1.185555e+00, 4.627542e-10, 7.422957e+01, -1.570663e+00
2.841000e+09, 9.998780e-01, -1.196604e+00, 4.626321e-10, 7.335176e+01, -1.570665e+00
2.844800e+09, 9.998793e-01, -1.207650e+00, 4.625064e-10, 7.248828e+01, -1.570667e+00
2.848600e+09, 9.998806e-01, -1.218693e+00, 4.623771e-10, 7.163874e+01, -1.570669e+00
2.852400e+09, 9.998820e-01, -1.229732e+00, 4.622443e-10, 7.080278e+01, -1.570671e+00
2.856200e+09, 9.998835e-01, -1.240769e+00, 4.621079e-10, 6.998002e+01, -1.570673e+00
2.860000e+09, 9.998851e-01, -1.251802e+00, 4.619680e-10, 6.917011e+01, -1.570675e+00
2.863800e+09, 9.998867e-01, -1.262832e+00, 4.618246e-10, 6.837270e+01, -1.570677e+00
2.867600e+09, 9.998884e-01, -1.273859e+00, 4.616777e-10, 6.758748e+01, -1.570680e+00
2.871400e+09, 9.998901e-01, -1.284882e+00, 4.615273e-10, 6.681411e+01, -1.570682e+00
2.875200e+09, 9.998919e-01, -1.295901e+00, 4.613735e-10, 6.605230e+01, -1.570684e+00
2.879000e+09, 9.998938e-01, -1.306917e+00, 4.612163e-10, 6.530175e+01, -1.570686e+00
2.882800e+09, 9.998957e-01, -1.317929e+00, 4.610557e-10, 6.456217e+01, -1.570689e+00
2.886600e+09, 9.998977e-01, -1.328938e+00, 4.608917e-10, 6.383329e+01, -1.570691e+00
2.890400e+09, 9.998997e-01, -1.339942e+00, 4.607243e-10, 6.311483e+01, -1.570693e+00
2.894200e+09, 9.999019e-01, -1.350942e+00, 4.605537e-10, 6.240654e+01, -1.570696e+00
2.898000e+09, 9.999040e-01, -1.361938e+00, 4.603797e-10, 6.170816e+01, -1.570698e+00
2.901800e+09, 9.999062e-01, -1.372930e+00, 4.602025e-10, 6.101946e+01, -1.570701e+00
2.905600e+09, 9.999085e-01, -1.383918e+00, 4.600221e-10, 6.034019e+01, -1.570703e+00
2.909400e+09, 9.999109e-01, -1.394902e+00, 4.598384e-10, 5.967013e+01, -1.570706e+00
2.913200e+09, 9.999133e-01, -1.405881e+00, 4.596516e-10, 5.900906e+01, -1.570708e+00
2.917000e+09, 9.999157e-01, -1.416856e+00, 4.594616e-10, 5.835677e+01, -1.570711e+00
2.920800e+09, 9.999183e-01, -1.427826e+00, 4.592686e-10, 5.771304e+01, -1.570714e+00
2.924600e+09, 9.999208e-01, -1.438791e+00, 4.590724e-10, 5.707767e+01, -1.570716e+00
2.928400e+09, 9.999235e-01, -1.449752e+00, 4.588732e-10, 5.645048e+01, -1.570719e+00
2.932200e+09, 9.999262e-01, -1.460708e+00, 4.586710e-10, 5.583127e+01, -1.570722e+00
2.936000e+09, 9.999290e-01, -1.471660e+00, 4.584658e-10, 5.521985e+01, -1.570725e+00
2.939800e+09, 9.999318e-01, -1.482606e+00, 4.582577e-10, 5.461606e+01, -1.570728e+00
2.943600e+09, 9.999347e-01, -1.493547e+00, 4.580466e-10, 5.401970e+01, -1.570731e+00
2.947400e+09, 9.999376e-01, -1.504484e+00, 4.578327e-10, 5.343063e+01, -1.570734e+00
2.951200e+09, 9.999407e-01, -1.515415e+00, 4.576159e-10, 5.284867e+01, -1.570737e+00
2.955000e+09, 9.999437e-01, -1.526341e+00, 4.573964e-10, 5.227367e+01, -1.570740e+00
2.958800e+09, 9.999469e-01, -1.537262e+00, 4.571740e-10, 5.170547e+01, -1.570743e+00
2.962600e+09, 9.999501e-01, -1.548177e+00, 4.569489e-10, 5.114393e+01, -1.570746e+00
2.966400e+09, 9.999533e-01, -1.559088e+00, 4.567211e-10, 5.058889e+01, -1.570750e+00
2.970200e+09, 9.999567e-01, -1.569992e+00, 4.564907e-10, 5.004021e+01, -1.570753e+00
2.974000e+09, 9.999601e-01, -1.580892e+00, 4.562576e-10, 4.949777e+01, -1.570756e+00
2.977800e+09, 9.999635e-01, -1.591785e+00, 4.560220e-10, 4.896142e+01, -1.570760e+00
2.981600e+09, 9.999671e-01, -1.602673e+00, 4.557838e-10, 4.843103e+01, -1.570763e+00
2.985400e+09, 9.999707e-01, -1.613556e+00, 4.555431e-10, 4.790648e+01, -1.570767e+00
2.989200e+09, 9.999743e-01, -1.624432e+00, 4.552999e-10, 4.738764e+01, -1.570771e+00
2.993000e+09, 9.999780e-01, -1.635303e+00, 4.550543e-10, 4.687439e+01, -1.570774e+00
2.996800e+09, 9.999818e-01, -1.646168e+00, 4.548062e-10, 4.636663e+01, -1.570778e+00
3.000600e+09, 9.999857e-01, -1.657027e+00, 4.545558e-10, 4.586422e+01, -1.570782e+00
3.004400e+09, 9.999896e-01, -1.667880e+00, 4.543031e-10, 4.536707e+01, -1.570786e+00
3.008200e+09, 9.999935e-01, -1.678727e+00, 4.540482e-10, 4.487506e+01, -1.570790e+00
3.012000e+09, 9.999976e-01, -1.689568e+00, 4.537909e-10, 4.438809e+01, -1.570794e+00
3.015800e+09, 1.000002e+00, -1.700403e+00, 4.535315e-10, 4.390606e+01, -1.570798e+00
3.019600e+09, 1.000006e+00, -1.711231e+00, 4.532699e-10, 4.342886e+01, -1.570802e+00
3.023400e+09, 1.000010e+00, -1.722053e+00, 4.530061e-10, 4.295641e+01, -1.570806e+00
3.027200e+09, 1.000014e+00, -1.732869e+00, 4.527403e-10, 4.248859e+01, -1.570811e+00
3.031000e+09, 1.000019e+00, -1.743679e+00, 4.524723e-10, 4.202533e+01, -1.570815e+00
3.034800e+09, 1.000023e+00, -1.754482e+00, 4.522024e-10, 4.156652e+01, -1.570820e+00
3.038600e+09, 1.000027e+00, -1.765279e+00, 4.519305e-10, 4.111209e+01, -1.570824e+00
3.042400e+09, 1.000032e+00, -1.776070e+00, 4.516566e-10, 4.066195e+01, -1.570829e+00
3.046200e+09, 1.000036e+00, -1.786853e+00, 4.513808e-10, 4.021601e+01, -1.570834e+00
3.050000e+09, 1.000041e+00, -1.797631e+00, 4.511032e-10, 3.977418e+01, -1.570838e+00
3.053800e+09, 1.000046e+00, -1.808401e+00, 4.508237e-10, 3.933640e+01, -1.570843e+00
3.057600e+09, 1.000050e+00, -1.819165e+00, 4.505424e-10, 3.890258e+01, -1.570848e+00
3.061400e+09, 1.000055e+00, -1.829922e+00, 4.502593e-10, 3.847264e+01, -1.570853e+00
3.065200e+09, 1.000060e+00, -1.840673e+00, 4.499745e-10, 3.804652e+01, -1.570858e+00
3.069000e+09, 1.000065e+00, -1.851416e+00, 4.496880e-10, 3.762413e+01, -1.570864e+00
3.072800e+09, 1.000069e+00, -1.862153e+00, 4.493998e-10, 3.720541e+01, -1.570869e+00
3.076600e+09, 1.000074e+00, -1.872883e+00, 4.491100e-10, 3.679029e+01, -1.570874e+00
3.080400e+09, 1.000079e+00, -1.883606e+00, 4.488185e-10, 3.637870e+01, -1.570879e+00
3.084200e+09, 1.000084e+00, -1.894322e+00, 4.485256e-10, 3.597057e+01, -1.570885e+00
3.088000e+09, 1.000089e+00, -1.905031e+00, 4.482310e-10, 3.556583e+01, -1.570890e+00
3.091800e+09, 1.000094e+00, -1.915733e+00, 4.479350e-10, 3.516443e+01, -1.570896e+00
3.095600e+09, 1.000099e+00, -1.926428e+00, 4.476375e-10, 3.476631e+01, -1.570902e+00
3.099400e+09, 1.000104e+00, -1.937116e+00, 4.473386e-10, 3.437139e+01, -1.570907e+00
3.103200e+09, 1.000108e+00, -1.947797e+00, 4.470382e-10, 3.397963e+01, -1.570913e+00
3.107000e+09, 1.000113e+00, -1.958470e+00, 4.467365e-10, 3.359096e+01, -1.570919e+00
3.110800e+09, 1.000118e+00, -1.969137e+00, 4.464334e-10, 3.320532e+01, -1.570925e+00
3.114600e+09, 1.000123e+00, -1.979796e+00, 4.461291e-10, 3.282267e+01, -1.570931e+00
3.118400e+09, 1.000128e+00, -1.990447e+00, 4.458234e-10, 3.244294e+01, -1.570937e+00
3.122200e+09, 1.000133e+00, -2.001092e+00, 4.455165e-10, 3.206609e+01, -1.570943e+00
3.126000e+09, 1.000138e+00, -2.011729e+00, 4.452084e-10, 3.169206e+01, -1.570949e+00
3.129800e+09, 1.000143e+00, -2.022359e+00, 4.448990e-10, 3.132079e+01, -1.570955e+00
3.133600e+09, 1.000147e+00, -2.032981e+00, 4.445885e-10, 3.095225e+01, -1.570961e+00
3.137400e+09, 1.000152e+00, -2.043597e+00, 4.442769e-10, 3.058638e+01, -1.570967e+00
3.141200e+09, 1.000157e+00, -2.054204e+00, 4.439642e-10, 3.022312e+01, -1.570973e+00
3.145000e+09, 1.000161e+00, -2.064804e+00, 4.436504e-10, 2.986245e+01, -1.570979e+00
3.148800e+09, 1.000166e+00, -2.075397e+00, 4.433355e-10, 2.950430e+01, -1.570986e+00
3.152600e+09, 1.000170e+00, -2.085982e+00, 4.430196e-10, 2.914863e+01, -1.570992e+00
3.156400e+09, 1.000175e+00, -2.096560e+00, 4.427027e-10, 2.879541e+01, -1.570998e+00
3.160200e+09, 1.000179e+00, -2.107130e+00, 4.423849e-10, 2.844458e+01, -1.571004e+00
3.164000e+09, 1.000183e+00, -2.117692e+00, 4.420661e-10, 2.809610e+01, -1.571011e+00
3.167800e+09, 1.000187e+00, -2.128247e+00, 4.417465e-10, 2.774994e+01, -1.571017e+00
3.171600e+09, 1.000191e+00, -2.138794e+00, 4.414259e-10, 2.740604e+01, -1.571023e+00
3.175400e+09, 1.000195e+00, -2.149334e+00, 4.411045e-10, 2.706437e+01, -1.571030e+00
3.179200e+09, 1.000199e+00, -2.159865e+00, 4.407823e-10, 2.672490e+01, -1.571036e+00
3.183000e+09, 1.000203e+00, -2.170390e+00, 4.404593e-10, 2.638757e+01, -1.571042e+00
3.186800e+09, 1.000207e+00, -2.180906e+00, 4.401355e-10, 2.605236e+01, -1.571049e+00
3.190600e+09, 1.000210e+00, -2.191415e+00, 4.398110e-10, 2.571923e+01, -1.571055e+00
3.194400e+09, 1.000214e+00, -2.201916e+00, 4.394858e-10, 2.538813e+01, -1.571061e+00
3.198200e+09, 1.000217e+00, -2.212409e+00, 4.391599e-10, 2.505904e+01, -1.571067e+00
3.202000e+09, 1.000220e+00, -2.222894e+00, 4.388334e-10, 2.473192e+01, -1.571074e+00
3.205800e+09, 1.000223e+00, -2.233372e+00, 4.385063e-10, 2.440673e+01, -1.571080e+00
3.209600e+09, 1.000226e+00, -2.243842e+00, 4.381785e-10, 2.408344e+01, -1.571086e+00
3.213400e+09, 1.000229e+00, -2.254304e+00, 4.378502e-10, 2.376202e+01, -1.571092e+00
3.217200e+09, 1.000232e+00, -2.264758e+00, 4.375214e-10, 2.344243e+01, -1.571098e+00
3.221000e+09, 1.000234e+00, -2.275204e+00, 4.371921e-10, 2.312464e+01, -1.571104e+00
3.224800e+09, 1.000237e+00, -2.285643e+00, 4.368624e-10, 2.280862e+01, -1.571110e+00
3.228600e+09, 1.000239e+00, -2.296073e+00, 4.365322e-10, 2.249433e+01, -1.571116e+00
3.232400e+09, 1.000241e+00, -2.306496e+00, 4.362016e-10, 2.218176e+01, -1.571122e+00
3.236200e+09, 1.000243e+00, -2.316911e+00, 4.358706e-10, 2.187086e+01, -1.571127e+00
3.240000e+09, 1.000245e+00, -2.327318e+00, 4.355393e-10, 2.156161e+01, -1.571133e+00
3.243800e+09, 1.000247e+00, -2.337717e+00, 4.352077e-10, 2.125398e+01, -1.571139e+00
3.247600e+09, 1.000248e+00, -2.348108e+00, 4.348758e-10, 2.094793e+01, -1.571144e+00
3.251400e+09, 1.000249e+00, -2.358491e+00, 4.345437e-10, 2.064345e+01, -1.571150e+00
3.255200e+09, 1.000251e+00, -2.368866e+00, 4.342113e-10, 2.034050e+01, -1.571155e+00
3.259000e+09, 1.000252e+00, -2.379233e+00, 4.338789e-10, 2.003906e+01, -1.571161e+00
3.262800e+09, 1.000252e+00, -2.389593e+00, 4.335462e-10, 1.973910e+01, -1.571166e+00
3.266600e+09, 1.000253e+00, -2.399944e+00, 4.332135e-10, 1.944059e+01, -1.571171e+00
3.270400e+09, 1.000254e+00, -2.410288e+00, 4.328807e-10, 1.914351e+01, -1.571176e+00
3.274200e+09, 1.000254e+00, -2.420623e+00, 4.325479e-10, 1.884782e+01, -1.571181e+00
3.278000e+09, 1.000254e+00, -2.430951e+00, 4.322151e-10, 1.855352e+01, -1.571186e+00
3.281800e+09, 1.000254e+00, -2.441270e+00, 4.318824e-10, 1.826056e+01, -1.571191e+00
3.285600e+09, 1.000254e+00, -2.451582e+00, 4.315497e-10, 1.796893e+01, -1.571196e+00
3.289400e+09, 1.000254e+00, -2.461886e+00, 4.312171e-10, 1.767860e+01, -1.571201e+00
3.293200e+09, 1.000254e+00, -2.472181e+00, 4.308847e-10, 1.738956e+01, -1.571205e+00
3.297000e+09, 1.000253e+00, -2.482469e+00, 4.305525e-10, 1.710176e+01, -1.571210e+00
3.300800e+09, 1.000253e+00, -2.492749e+00, 4.302206e-10, 1.681520e+01, -1.571214e+00
3.304600e+09, 1.000252e+00, -2.503021e+00, 4.298889e-10, 1.652985e+01, -1.571219e+00
3.308400e+09, 1.000251e+00, -2.513285e+00, 4.295575e-10, 1.624568e+01, -1.571223e+00
3.312200e+09, 1.000250e+00, -2.523541e+00, 4.292265e-10, 1.596268e+01, -1.571227e+00
3.316000e+09, 1.000249e+00, -2.533790e+00, 4.288959e-10, 1.568081e+01, -1.571232e+00
3.319800e+09, 1.000247e+00, -2.544030e+00, 4.285657e-10, 1.540007e+01, -1.571236e+00
3.323600e+09, 1.000246e+00, -2.554262e+00, 4.282359e-10, 1.512043e+01, -1.571240e+00
3.327400e+09, 1.000244e+00, -2.564487e+00, 4.279067e-10, 1.484187e+01, -1.571244e+00
3.331200e+09, 1.000243e+00, -2.574704e+00, 4.275780e-10, 1.456436e+01, -1.571248e+00
3.335000e+09, 1.000241e+00, -2.584913e+00, 4.272500e-10, 1.428789e+01, -1.571252e+00
3.338800e+09, 1.000239e+00, -2.595114e+00, 4.269225e-10, 1.401244e+01, -1.571256e+00
3.342600e+09, 1.000237e+00, -2.605307e+00, 4.265957e-10, 1.373799e+01, -1.571260e+00
3.346400e+09, 1.000235e+00, -2.615492e+00, 4.262697e-10, 1.346451e+01, -1.571264e+00
3.350200e+09, 1.000233e+00, -2.625670e+00, 4.259444e-10, 1.319199e+01, -1.571268e+00
3.354000e+09, 1.000230e+00, -2.635840e+00, 4.256199e-10, 1.292040e+01, -1.571271e+00
3.357800e+09, 1.000228e+00, -2.646002e+00, 4.252962e-10, 1.264974e+01, -1.571275e+00
3.361600e+09, 1.000225e+00, -2.656157e+00, 4.249734e-10, 1.237997e+01, -1.571279e+00
3.365400e+09, 1.000223e+00, -2.666303e+00, 4.246515e-10, 1.211109e+01, -1.571283e+00
3.369200e+09, 1.000220e+00, -2.676442e+00, 4.243306e-10, 1.184307e+01, -1.571287e+00
3.373000e+09, 1.000217e+00, -2.686574e+00, 4.240106e-10, 1.157589e+01, -1.571291e+00
3.376800e+09, 1.000215e+00, -2.696697e+00, 4.236917e-10, 1.130954e+01, -1.571295e+00
3.380600e+09, 1.000212e+00, -2.706814e+00, 4.233739e-10, 1.104400e+01, -1.571299e+00
3.384400e+09, 1.000209e+00, -2.716922e+00, 4.230571e-10, 1.077925e+01, -1.571304e+00
3.388200e+09, 1.000206e+00, -2.727023e+00, 4.227415e-10, 1.051528e+01, -1.571308e+00
3.392000e+09, 1.000203e+00, -2.737116e+00, 4.224271e-10, 1.025206e+01, -1.571313e+00
3.395800e+09, 1.000200e+00, -2.747202e+00, 4.221140e-10, 9.989581e+00, -1.571317e+00
3.399600e+09, 1.000197e+00, -2.757281e+00, 4.218020e-10, 9.727824e+00, -1.571322e+00
3.403400e+09, 1.000194e+00, -2.767352e+00, 4.214914e-10, 9.466772e+00, -1.571327e+00
3.407200e+09, 1.000191e+00, -2.777415e+00, 4.211821e-10, 9.206410e+00, -1.571333e+00
3.411000e+09, 1.000188e+00, -2.787472e+00, 4.208742e-10, 8.946720e+00, -1.571338e+00
3.414800e+09, 1.000185e+00, -2.797520e+00, 4.205676e-10, 8.687686e+00, -1.571344e+00
3.418600e+09, 1.000182e+00, -2.807562e+00, 4.202625e-10, 8.429293e+00, -1.571350e+00
3.422400e+09, 1.000179e+00, -2.817596e+00, 4.199589e-10, 8.171523e+00, -1.571357e+00
3.426200e+09, 1.000175e+00, -2.827623e+00, 4.196568e-10, 7.914362e+00, -1.571364e+00
3.430000e+09, 1.000172e+00, -2.837643e+00, 4.193561e-10, 7.657793e+00, -1.571372e+00
3.433800e+09, 1.000169e+00, -2.847655e+00, 4.190571e-10, 7.401800e+00, -1.571380e+00
3.437600e+09, 1.000166e+00, -2.857661e+00, 4.187596e-10, 7.146370e+00, -1.571388e+00
3.441400e+09, 1.000163e+00, -2.867659e+00, 4.184637e-10, 6.891485e+00, -1.571398e+00
