Frequency [Hz], |S00| [-], Arg(S00) [-], Delay 0>0 [s], |Z0| [Ohm] , Arg(Z0) [-]
3.190600e+09, 1.000467e+00, 2.950576e+00, 4.564334e-10, 4.790001e+00, 1.573253e+00
3.194400e+09, 1.000478e+00, 2.939678e+00, 4.563980e-10, 5.065094e+00, 1.573180e+00
3.198200e+09, 1.000490e+00, 2.928781e+00, 4.563652e-10, 5.340469e+00, 1.573114e+00
3.202000e+09, 1.000501e+00, 2.917885e+00, 4.563349e-10, 5.616146e+00, 1.573053e+00
3.205800e+09, 1.000512e+00, 2.906990e+00, 4.563071e-10, 5.892141e+00, 1.572997e+00
3.209600e+09, 1.000522e+00, 2.896095e+00, 4.562817e-10, 6.168474e+00, 1.572945e+00
3.213400e+09, 1.000533e+00, 2.885200e+00, 4.562587e-10, 6.445164e+00, 1.572896e+00
3.217200e+09, 1.000543e+00, 2.874307e+00, 4.562382e-10, 6.722228e+00, 1.572850e+00
3.221000e+09, 1.000552e+00, 2.863414e+00, 4.562202e-10, 6.999687e+00, 1.572807e+00
3.224800e+09, 1.000562e+00, 2.852521e+00, 4.562045e-10, 7.277557e+00, 1.572766e+00
3.228600e+09, 1.000570e+00, 2.841628e+00, 4.561912e-10, 7.555859e+00, 1.572726e+00
3.232400e+09, 1.000579e+00, 2.830736e+00, 4.561802e-10, 7.834611e+00, 1.572689e+00
3.236200e+09, 1.000587e+00, 2.819845e+00, 4.561717e-10, 8.113833e+00, 1.572653e+00
3.240000e+09, 1.000595e+00, 2.808953e+00, 4.561654e-10, 8.393543e+00, 1.572619e+00
3.243800e+09, 1.000603e+00, 2.798062e+00, 4.561615e-10, 8.673761e+00, 1.572585e+00
3.247600e+09, 1.000610e+00, 2.787170e+00, 4.561600e-10, 8.954507e+00, 1.572553e+00
3.251400e+09, 1.000617e+00, 2.776279e+00, 4.561607e-10, 9.235800e+00, 1.572522e+00
3.255200e+09, 1.000623e+00, 2.765388e+00, 4.561637e-10, 9.517660e+00, 1.572491e+00
3.259000e+09, 1.000629e+00, 2.754496e+00, 4.561689e-10, 9.800107e+00, 1.572461e+00
3.262800e+09, 1.000634e+00, 2.743605e+00, 4.561765e-10, 1.008316e+01, 1.572432e+00
3.266600e+09, 1.000639e+00, 2.732713e+00, 4.561863e-10, 1.036684e+01, 1.572403e+00
3.270400e+09, 1.000644e+00, 2.721821e+00, 4.561983e-10, 1.065117e+01, 1.572375e+00
3.274200e+09, 1.000648e+00, 2.710929e+00, 4.562125e-10, 1.093617e+01, 1.572348e+00
3.278000e+09, 1.000651e+00, 2.700036e+00, 4.562289e-10, 1.122185e+01, 1.572320e+00
3.281800e+09, 1.000655e+00, 2.689143e+00, 4.562475e-10, 1.150824e+01, 1.572293e+00
3.285600e+09, 1.000657e+00, 2.678250e+00, 4.562683e-10, 1.179537e+01, 1.572266e+00
3.289400e+09, 1.000659e+00, 2.667356e+00, 4.562912e-10, 1.208325e+01, 1.572240e+00
3.293200e+09, 1.000661e+00, 2.656461e+00, 4.563163e-10, 1.237190e+01, 1.572214e+00
3.297000e+09, 1.000662e+00, 2.645566e+00, 4.563435e-10, 1.266134e+01, 1.572188e+00
3.300800e+09, 1.000663e+00, 2.634671e+00, 4.563728e-10, 1.295161e+01, 1.572162e+00
3.304600e+09, 1.000663e+00, 2.623774e+00, 4.564043e-10, 1.324271e+01, 1.572136e+00
3.308400e+09, 1.000663e+00, 2.612877e+00, 4.564378e-10, 1.353467e+01, 1.572110e+00
3.312200e+09, 1.000662e+00, 2.601979e+00, 4.564734e-10, 1.382752e+01, 1.572085e+00
3.316000e+09, 1.000661e+00, 2.591080e+00, 4.565111e-10, 1.412127e+01, 1.572059e+00
3.319800e+09, 1.000659e+00, 2.580181e+00, 4.565508e-10, 1.441596e+01, 1.572034e+00
3.323600e+09, 1.000657e+00, 2.569280e+00, 4.565926e-10, 1.471159e+01, 1.572009e+00
3.327400e+09, 1.000654e+00, 2.558378e+00, 4.566363e-10, 1.500821e+01, 1.571983e+00
3.331200e+09, 1.000651e+00, 2.547476e+00, 4.566822e-10, 1.530582e+01, 1.571958e+00
3.335000e+09, 1.000647e+00, 2.536572e+00, 4.567300e-10, 1.560446e+01, 1.571933e+00
3.338800e+09, 1.000642e+00, 2.525667e+00, 4.567798e-10, 1.590415e+01, 1.571908e+00
3.342600e+09, 1.000637e+00, 2.514761e+00, 4.568315e-10, 1.620491e+01, 1.571882e+00
3.346400e+09, 1.000632e+00, 2.503853e+00, 4.568853e-10, 1.650678e+01, 1.571857e+00
3.350200e+09, 1.000626e+00, 2.492945e+00, 4.569410e-10, 1.680977e+01, 1.571832e+00
3.354000e+09, 1.000619e+00, 2.482035e+00, 4.569987e-10, 1.711390e+01, 1.571806e+00
3.357800e+09, 1.000612e+00, 2.471123e+00, 4.570582e-10, 1.741922e+01, 1.571781e+00
3.361600e+09, 1.000604e+00, 2.460211e+00, 4.571198e-10, 1.772573e+01, 1.571756e+00
3.365400e+09, 1.000596e+00, 2.449296e+00, 4.571832e-10, 1.803348e+01, 1.571730e+00
3.369200e+09, 1.000588e+00, 2.438381e+00, 4.572486e-10, 1.834248e+01, 1.571705e+00
3.373000e+09, 1.000579e+00, 2.427463e+00, 4.573158e-10, 1.865277e+01, 1.571679e+00
3.376800e+09, 1.000569e+00, 2.416544e+00, 4.573850e-10, 1.896437e+01, 1.571654e+00
3.380600e+09, 1.000559e+00, 2.405624e+00, 4.574560e-10, 1.927731e+01, 1.571629e+00
3.384400e+09, 1.000548e+00, 2.394702e+00, 4.575289e-10, 1.959162e+01, 1.571603e+00
3.388200e+09, 1.000537e+00, 2.383778e+00, 4.576037e-10, 1.990733e+01, 1.571577e+00
3.392000e+09, 1.000525e+00, 2.372852e+00, 4.576803e-10, 2.022447e+01, 1.571552e+00
3.395800e+09, 1.000513e+00, 2.361924e+00, 4.577588e-10, 2.054306e+01, 1.571526e+00
3.399600e+09, 1.000501e+00, 2.350995e+00, 4.578392e-10, 2.086315e+01, 1.571501e+00
3.403400e+09, 1.000488e+00, 2.340063e+00, 4.579213e-10, 2.118475e+01, 1.571475e+00
3.407200e+09, 1.000474e+00, 2.329130e+00, 4.580054e-10, 2.150790e+01, 1.571450e+00
3.411000e+09, 1.000460e+00, 2.318194e+00, 4.580913e-10, 2.183264e+01, 1.571424e+00
3.414800e+09, 1.000446e+00, 2.307257e+00, 4.581790e-10, 2.215899e+01, 1.571398e+00
3.418600e+09, 1.000431e+00, 2.296317e+00, 4.582685e-10, 2.248700e+01, 1.571373e+00
3.422400e+09, 1.000416e+00, 2.285376e+00, 4.583599e-10, 2.281668e+01, 1.571347e+00
3.426200e+09, 1.000401e+00, 2.274432e+00, 4.584531e-10, 2.314808e+01, 1.571322e+00
3.430000e+09, 1.000385e+00, 2.263486e+00, 4.585481e-10, 2.348123e+01, 1.571296e+00
3.433800e+09, 1.000368e+00, 2.252538e+00, 4.586450e-10, 2.381617e+01, 1.571271e+00
3.437600e+09, 1.000352e+00, 2.241587e+00, 4.587436e-10, 2.415293e+01, 1.571245e+00
3.441400e+09, 1.000335e+00, 2.230634e+00, 4.588441e-10, 2.449155e+01, 1.571220e+00
3.445200e+09, 1.000317e+00, 2.219678e+00, 4.589464e-10, 2.483207e+01, 1.571194e+00
3.449000e+09, 1.000299e+00, 2.208721e+00, 4.590506e-10, 2.517452e+01, 1.571169e+00
3.452800e+09, 1.000282e+00, 2.197760e+00, 4.591566e-10, 2.551894e+01, 1.571144e+00
3.456600e+09, 1.000263e+00, 2.186797e+00, 4.592644e-10, 2.586538e+01, 1.571119e+00
3.460400e+09, 1.000245e+00, 2.175832e+00, 4.593740e-10, 2.621387e+01, 1.571094e+00
3.464200e+09, 1.000226e+00, 2.164864e+00, 4.594854e-10, 2.656445e+01, 1.571069e+00
3.468000e+09, 1.000207e+00, 2.153893e+00, 4.595988e-10, 2.691717e+01, 1.571044e+00
3.471800e+09, 1.000188e+00, 2.142920e+00, 4.597139e-10, 2.727206e+01, 1.571019e+00
3.475600e+09, 1.000168e+00, 2.131944e+00, 4.598309e-10, 2.762918e+01, 1.570995e+00
3.479400e+09, 1.000149e+00, 2.120965e+00, 4.599497e-10, 2.798855e+01, 1.570971e+00
3.483200e+09, 1.000129e+00, 2.109983e+00, 4.600705e-10, 2.835024e+01, 1.570946e+00
3.487000e+09, 1.000109e+00, 2.098998e+00, 4.601930e-10, 2.871428e+01, 1.570922e+00
3.490800e+09, 1.000089e+00, 2.088010e+00, 4.603175e-10, 2.908073e+01, 1.570899e+00
3.494600e+09, 1.000069e+00, 2.077020e+00, 4.604438e-10, 2.944962e+01, 1.570875e+00
3.498400e+09, 1.000048e+00, 2.066026e+00, 4.605720e-10, 2.982101e+01, 1.570851e+00
3.502200e+09, 1.000028e+00, 2.055030e+00, 4.607022e-10, 3.019495e+01, 1.570828e+00
3.506000e+09, 1.000008e+00, 2.044030e+00, 4.608342e-10, 3.057149e+01, 1.570805e+00
3.509800e+09, 9.999876e-01, 2.033027e+00, 4.609681e-10, 3.095068e+01, 1.570782e+00
3.513600e+09, 9.999673e-01, 2.022021e+00, 4.611040e-10, 3.133257e+01, 1.570760e+00
3.517400e+09, 9.999470e-01, 2.011011e+00, 4.612418e-10, 3.171721e+01, 1.570738e+00
3.521200e+09, 9.999268e-01, 1.999999e+00, 4.613816e-10, 3.210467e+01, 1.570716e+00
3.525000e+09, 9.999067e-01, 1.988983e+00, 4.615233e-10, 3.249500e+01, 1.570694e+00
3.528800e+09, 9.998867e-01, 1.977963e+00, 4.616670e-10, 3.288825e+01, 1.570673e+00
3.532600e+09, 9.998668e-01, 1.966941e+00, 4.618127e-10, 3.328449e+01, 1.570652e+00
3.536400e+09, 9.998470e-01, 1.955914e+00, 4.619604e-10, 3.368377e+01, 1.570631e+00
3.540200e+09, 9.998274e-01, 1.944884e+00, 4.621101e-10, 3.408616e+01, 1.570611e+00
3.544000e+09, 9.998081e-01, 1.933851e+00, 4.622618e-10, 3.449172e+01, 1.570591e+00
3.547800e+09, 9.997889e-01, 1.922814e+00, 4.624155e-10, 3.490051e+01, 1.570571e+00
3.551600e+09, 9.997700e-01, 1.911773e+00, 4.625713e-10, 3.531260e+01, 1.570552e+00
3.555400e+09, 9.997514e-01, 1.900729e+00, 4.627292e-10, 3.572806e+01, 1.570534e+00
3.559200e+09, 9.997331e-01, 1.889681e+00, 4.628891e-10, 3.614695e+01, 1.570515e+00
3.563000e+09, 9.997151e-01, 1.878629e+00, 4.630511e-10, 3.656934e+01, 1.570497e+00
3.566800e+09, 9.996975e-01, 1.867573e+00, 4.632153e-10, 3.699532e+01, 1.570480e+00
3.570600e+09, 9.996802e-01, 1.856513e+00, 4.633815e-10, 3.742495e+01, 1.570463e+00
3.574400e+09, 9.996634e-01, 1.845449e+00, 4.635499e-10, 3.785830e+01, 1.570447e+00
3.578200e+09, 9.996469e-01, 1.834382e+00, 4.637205e-10, 3.829546e+01, 1.570431e+00
3.582000e+09, 9.996310e-01, 1.823310e+00, 4.638932e-10, 3.873650e+01, 1.570415e+00
3.585800e+09, 9.996155e-01, 1.812234e+00, 4.640681e-10, 3.918151e+01, 1.570400e+00
3.589600e+09, 9.996005e-01, 1.801154e+00, 4.642452e-10, 3.963057e+01, 1.570386e+00
3.593400e+09, 9.995860e-01, 1.790069e+00, 4.644245e-10, 4.008377e+01, 1.570372e+00
3.597200e+09, 9.995721e-01, 1.778981e+00, 4.646060e-10, 4.054118e+01, 1.570359e+00
3.601000e+09, 9.995587e-01, 1.767888e+00, 4.647898e-10, 4.100291e+01, 1.570346e+00
3.604800e+09, 9.995460e-01, 1.756790e+00, 4.649758e-10, 4.146904e+01, 1.570334e+00
3.608600e+09, 9.995338e-01, 1.745689e+00, 4.651641e-10, 4.193968e+01, 1.570323e+00
3.612400e+09, 9.995224e-01, 1.734582e+00, 4.653547e-10, 4.241490e+01, 1.570312e+00
3.616200e+09, 9.995115e-01, 1.723471e+00, 4.655476e-10, 4.289483e+01, 1.570302e+00
3.620000e+09, 9.995014e-01, 1.712356e+00, 4.657428e-10, 4.337955e+01, 1.570293e+00
3.623800e+09, 9.994920e-01, 1.701236e+00, 4.659403e-10, 4.386918e+01, 1.570284e+00
3.627600e+09, 9.994833e-01, 1.690111e+00, 4.661401e-10, 4.436382e+01, 1.570276e+00
3.631400e+09, 9.994754e-01, 1.678981e+00, 4.663423e-10, 4.486358e+01, 1.570269e+00
3.635200e+09, 9.994683e-01, 1.667847e+00, 4.665469e-10, 4.536857e+01, 1.570262e+00
3.639000e+09, 9.994620e-01, 1.656708e+00, 4.667538e-10, 4.587892e+01, 1.570256e+00
3.642800e+09, 9.994564e-01, 1.645563e+00, 4.669631e-10, 4.639475e+01, 1.570251e+00
3.646600e+09, 9.994518e-01, 1.634414e+00, 4.671748e-10, 4.691616e+01, 1.570247e+00
3.650400e+09, 9.994479e-01, 1.623260e+00, 4.673889e-10, 4.744331e+01, 1.570243e+00
3.654200e+09, 9.994450e-01, 1.612100e+00, 4.676054e-10, 4.797630e+01, 1.570241e+00
3.658000e+09, 9.994429e-01, 1.600936e+00, 4.678243e-10, 4.851529e+01, 1.570239e+00
3.661800e+09, 9.994417e-01, 1.589766e+00, 4.680456e-10, 4.906040e+01, 1.570238e+00
3.665600e+09, 9.994415e-01, 1.578591e+00, 4.682694e-10, 4.961178e+01, 1.570238e+00
3.669400e+09, 9.994422e-01, 1.567410e+00, 4.684956e-10, 5.016958e+01, 1.570238e+00
3.673200e+09, 9.994439e-01, 1.556225e+00, 4.687242e-10, 5.073395e+01, 1.570240e+00
3.677000e+09, 9.994465e-01, 1.545033e+00, 4.689553e-10, 5.130504e+01, 1.570242e+00
3.680800e+09, 9.994501e-01, 1.533836e+00, 4.691888e-10, 5.188301e+01, 1.570246e+00
3.684600e+09, 9.994547e-01, 1.522634e+00, 4.694248e-10, 5.246803e+01, 1.570250e+00
3.688400e+09, 9.994602e-01, 1.511426e+00, 4.696632e-10, 5.306026e+01, 1.570255e+00
3.692200e+09, 9.994668e-01, 1.500212e+00, 4.699041e-10, 5.365989e+01, 1.570262e+00
3.696000e+09, 9.994744e-01, 1.488993e+00, 4.701474e-10, 5.426709e+01, 1.570269e+00
3.699800e+09, 9.994831e-01, 1.477767e+00, 4.703931e-10, 5.488205e+01, 1.570277e+00
3.703600e+09, 9.994927e-01, 1.466536e+00, 4.706412e-10, 5.550496e+01, 1.570286e+00
3.707400e+09, 9.995034e-01, 1.455299e+00, 4.708918e-10, 5.613602e+01, 1.570296e+00
3.711200e+09, 9.995152e-01, 1.444056e+00, 4.711448e-10, 5.677544e+01, 1.570307e+00
3.715000e+09, 9.995280e-01, 1.432807e+00, 4.714002e-10, 5.742342e+01, 1.570320e+00
3.718800e+09, 9.995418e-01, 1.421552e+00, 4.716580e-10, 5.808019e+01, 1.570333e+00
3.722600e+09, 9.995567e-01, 1.410291e+00, 4.719182e-10, 5.874596e+01, 1.570347e+00
3.726400e+09, 9.995726e-01, 1.399023e+00, 4.721807e-10, 5.942098e+01, 1.570362e+00
3.730200e+09, 9.995896e-01, 1.387749e+00, 4.724456e-10, 6.010548e+01, 1.570379e+00
3.734000e+09, 9.996076e-01, 1.376469e+00, 4.727129e-10, 6.079971e+01, 1.570396e+00
3.737800e+09, 9.996266e-01, 1.365182e+00, 4.729824e-10, 6.150394e+01, 1.570415e+00
3.741600e+09, 9.996467e-01, 1.353889e+00, 4.732543e-10, 6.221841e+01, 1.570434e+00
3.745400e+09, 9.996678e-01, 1.342590e+00, 4.735284e-10, 6.294342e+01, 1.570455e+00
3.749200e+09, 9.996899e-01, 1.331284e+00, 4.738048e-10, 6.367925e+01, 1.570477e+00
3.753000e+09, 9.997131e-01, 1.319971e+00, 4.740834e-10, 6.442618e+01, 1.570500e+00
3.756800e+09, 9.997372e-01, 1.308652e+00, 4.743642e-10, 6.518454e+01, 1.570524e+00
3.760600e+09, 9.997624e-01, 1.297326e+00, 4.746472e-10, 6.595462e+01, 1.570549e+00
3.764400e+09, 9.997885e-01, 1.285993e+00, 4.749323e-10, 6.673677e+01, 1.570576e+00
3.768200e+09, 9.998155e-01, 1.274654e+00, 4.752195e-10, 6.753132e+01, 1.570603e+00
3.772000e+09, 9.998435e-01, 1.263307e+00, 4.755087e-10, 6.833862e+01, 1.570632e+00
3.775800e+09, 9.998725e-01, 1.251954e+00, 4.758000e-10, 6.915905e+01, 1.570662e+00
3.779600e+09, 9.999023e-01, 1.240594e+00, 4.760933e-10, 6.999297e+01, 1.570693e+00
3.783400e+09, 9.999331e-01, 1.229227e+00, 4.763886e-10, 7.084079e+01, 1.570725e+00
3.787200e+09, 9.999647e-01, 1.217852e+00, 4.766857e-10, 7.170292e+01, 1.570759e+00
3.791000e+09, 9.999971e-01, 1.206471e+00, 4.769848e-10, 7.257977e+01, 1.570793e+00
3.794800e+09, 1.000030e+00, 1.195082e+00, 4.772856e-10, 7.347179e+01, 1.570829e+00
3.798600e+09, 1.000064e+00, 1.183687e+00, 4.775882e-10, 7.437945e+01, 1.570866e+00
3.802400e+09, 1.000099e+00, 1.172284e+00, 4.778925e-10, 7.530321e+01, 1.570904e+00
3.806200e+09, 1.000135e+00, 1.160874e+00, 4.781984e-10, 7.624358e+01, 1.570943e+00
3.810000e+09, 1.000171e+00, 1.149456e+00, 4.785060e-10, 7.720108e+01, 1.570984e+00
3.813800e+09, 1.000208e+00, 1.138031e+00, 4.788151e-10, 7.817623e+01, 1.571026e+00
3.817600e+09, 1.000246e+00, 1.126599e+00, 4.791257e-10, 7.916961e+01, 1.571068e+00
3.821400e+09, 1.000284e+00, 1.115159e+00, 4.794378e-10, 8.018180e+01, 1.571113e+00
3.825200e+09, 1.000323e+00, 1.103712e+00, 4.797512e-10, 8.121340e+01, 1.571158e+00
3.829000e+09, 1.000362e+00, 1.092258e+00, 4.800658e-10, 8.226506e+01, 1.571204e+00
3.832800e+09, 1.000402e+00, 1.080795e+00, 4.803817e-10, 8.333744e+01, 1.571252e+00
3.836600e+09, 1.000442e+00, 1.069326e+00, 4.806988e-10, 8.443123e+01, 1.571301e+00
3.840400e+09, 1.000483e+00, 1.057849e+00, 4.810170e-10, 8.554715e+01, 1.571351e+00
3.844200e+09, 1.000524e+00, 1.046364e+00, 4.813361e-10, 8.668597e+01, 1.571402e+00
3.848000e+09, 1.000566e+00, 1.034871e+00, 4.816563e-10, 8.784846e+01, 1.571454e+00
3.851800e+09, 1.000608e+00, 1.023371e+00, 4.819772e-10, 8.903547e+01, 1.571508e+00
3.855600e+09, 1.000650e+00, 1.011864e+00, 4.822990e-10, 9.024785e+01, 1.571562e+00
3.859400e+09, 1.000692e+00, 1.000348e+00, 4.826214e-10, 9.148651e+01, 1.571618e+00
3.863200e+09, 1.000734e+00, 9.888250e-01, 4.829445e-10, 9.275241e+01, 1.571675e+00
3.867000e+09, 1.000777e+00, 9.772942e-01, 4.832680e-10, 9.404653e+01, 1.571733e+00
3.870800e+09, 1.000820e+00, 9.657556e-01, 4.835921e-10, 9.536992e+01, 1.571792e+00
3.874600e+09, 1.000862e+00, 9.542094e-01, 4.839165e-10, 9.672368e+01, 1.571853e+00
3.878400e+09, 1.000905e+00, 9.426553e-01, 4.842411e-10, 9.810896e+01, 1.571914e+00
3.882200e+09, 1.000947e+00, 9.310935e-01, 4.845659e-10, 9.952697e+01, 1.571977e+00
3.886000e+09, 1.000990e+00, 9.195240e-01, 4.848908e-10, 1.009790e+02, 1.572040e+00
3.889800e+09, 1.001032e+00, 9.079467e-01, 4.852157e-10, 1.024663e+02, 1.572105e+00
3.893600e+09, 1.001074e+00, 8.963616e-01, 4.855404e-10, 1.039904e+02, 1.572171e+00
3.897400e+09, 1.001116e+00, 8.847688e-01, 4.858650e-10, 1.055527e+02, 1.572238e+00
3.901200e+09, 1.001157e+00, 8.731682e-01, 4.861892e-10, 1.071548e+02, 1.572305e+00
3.905000e+09, 1.001198e+00, 8.615599e-01, 4.865131e-10, 1.087984e+02, 1.572374e+00
3.908800e+09, 1.001239e+00, 8.499439e-01, 4.868364e-10, 1.104851e+02, 1.572444e+00
3.912600e+09, 1.001279e+00, 8.383201e-01, 4.871590e-10, 1.122168e+02, 1.572515e+00
3.916400e+09, 1.001318e+00, 8.266887e-01, 4.874810e-10, 1.139956e+02, 1.572587e+00
3.920200e+09, 1.001357e+00, 8.150495e-01, 4.878022e-10, 1.158233e+02, 1.572659e+00
3.924000e+09, 1.001395e+00, 8.034027e-01, 4.881224e-10, 1.177023e+02, 1.572733e+00
3.927800e+09, 1.001432e+00, 7.917483e-01, 4.884415e-10, 1.196347e+02, 1.572808e+00
3.931600e+09, 1.001469e+00, 7.800862e-01, 4.887595e-10, 1.216232e+02, 1.572883e+00
3.935400e+09, 1.001504e+00, 7.684165e-01, 4.890763e-10, 1.236702e+02, 1.572959e+00
3.939200e+09, 1.001539e+00, 7.567393e-01, 4.893917e-10, 1.257785e+02, 1.573037e+00
3.943000e+09, 1.001573e+00, 7.450545e-01, 4.897056e-10, 1.279511e+02, 1.573115e+00
3.946800e+09, 1.001606e+00, 7.333622e-01, 4.900179e-10, 1.301911e+02, 1.573193e+00
3.950600e+09, 1.001638e+00, 7.216625e-01, 4.903285e-10, 1.325019e+02, 1.573273e+00
3.954400e+09, 1.001668e+00, 7.099554e-01, 4.906373e-10, 1.348870e+02, 1.573353e+00
3.958200e+09, 1.001697e+00, 6.982409e-01, 4.909442e-10, 1.373502e+02, 1.573434e+00
3.962000e+09, 1.001726e+00, 6.865190e-01, 4.912490e-10, 1.398955e+02, 1.573516e+00
3.965800e+09, 1.001752e+00, 6.747899e-01, 4.915517e-10, 1.425274e+02, 1.573599e+00
3.969600e+09, 1.001778e+00, 6.630536e-01, 4.918521e-10, 1.452505e+02, 1.573682e+00
3.973400e+09, 1.001802e+00, 6.513101e-01, 4.921502e-10, 1.480698e+02, 1.573766e+00
3.977200e+09, 1.001824e+00, 6.395594e-01, 4.924458e-10, 1.509907e+02, 1.573850e+00
3.981000e+09, 1.001845e+00, 6.278018e-01, 4.927388e-10, 1.540190e+02, 1.573935e+00
3.984800e+09, 1.001864e+00, 6.160371e-01, 4.930291e-10, 1.571608e+02, 1.574020e+00
3.988600e+09, 1.001882e+00, 6.042655e-01, 4.933166e-10, 1.604230e+02, 1.574106e+00
3.992400e+09, 1.001898e+00, 5.924870e-01, 4.936012e-10, 1.638128e+02, 1.574192e+00
3.996200e+09, 1.001913e+00, 5.807017e-01, 4.938828e-10, 1.673380e+02, 1.574279e+00
4.000000e+09, 1.001925e+00, 5.689097e-01, 4.938828e-10, 1.710072e+02, 1.574366e+00
